Chr	Start	End	Value
SU1206_chr05	631000	632000	1
SU1206_chr05	632000	633000	1
SU1206_chr05	633000	634000	0
SU1206_chr05	634000	635000	1
SU1206_chr05	635000	636000	1
SU1206_chr05	636000	637000	1
SU1206_chr05	637000	638000	2
SU1206_chr05	638000	639000	1
SU1206_chr05	639000	640000	1
SU1206_chr05	640000	641000	1
SU1206_chr05	641000	642000	1
SU1206_chr05	642000	643000	1
SU1206_chr05	643000	644000	2
SU1206_chr05	644000	645000	1
SU1206_chr05	645000	646000	0
SU1206_chr05	646000	647000	0
SU1206_chr05	647000	648000	0
SU1206_chr05	648000	649000	0
SU1206_chr05	649000	650000	0
SU1206_chr05	650000	651000	0
SU1206_chr05	651000	651115	0
SU1206_chr06	0	1000	0
SU1206_chr06	1000	2000	0
SU1206_chr06	2000	3000	0
SU1206_chr06	3000	4000	0
SU1206_chr06	4000	5000	0
SU1206_chr06	5000	6000	0
SU1206_chr06	6000	7000	0
SU1206_chr06	7000	8000	0
SU1206_chr06	8000	9000	1
SU1206_chr06	9000	10000	1
SU1206_chr06	10000	11000	0
SU1206_chr06	11000	12000	1
SU1206_chr06	12000	13000	2
SU1206_chr06	13000	14000	1
SU1206_chr06	14000	15000	0
SU1206_chr06	15000	16000	0
SU1206_chr06	16000	17000	0
SU1206_chr06	17000	18000	0
SU1206_chr06	18000	19000	2
SU1206_chr06	19000	20000	2
SU1206_chr06	20000	21000	1
SU1206_chr06	21000	22000	1
SU1206_chr06	22000	23000	1
SU1206_chr06	23000	24000	1
SU1206_chr06	24000	25000	0
SU1206_chr06	25000	26000	0
SU1206_chr06	26000	27000	0
SU1206_chr06	27000	28000	1
SU1206_chr06	28000	29000	1
SU1206_chr06	29000	30000	1
SU1206_chr06	30000	31000	1
SU1206_chr06	31000	32000	1
SU1206_chr06	32000	33000	1
SU1206_chr06	33000	34000	2
SU1206_chr06	34000	35000	2
SU1206_chr06	35000	36000	1
SU1206_chr06	36000	37000	1
SU1206_chr06	37000	38000	1
SU1206_chr06	38000	39000	0
SU1206_chr06	39000	40000	1
SU1206_chr06	40000	41000	2
SU1206_chr06	41000	42000	1
SU1206_chr06	42000	43000	1
SU1206_chr06	43000	44000	2
SU1206_chr06	44000	45000	1
SU1206_chr06	45000	46000	2
SU1206_chr06	46000	47000	1
SU1206_chr06	47000	48000	2
SU1206_chr06	48000	49000	1
SU1206_chr06	49000	50000	2
SU1206_chr06	50000	51000	2
SU1206_chr06	51000	52000	1
SU1206_chr06	52000	53000	1
SU1206_chr06	53000	54000	1
SU1206_chr06	54000	55000	1
SU1206_chr06	55000	56000	1
SU1206_chr06	56000	57000	1
SU1206_chr06	57000	58000	2
SU1206_chr06	58000	59000	2
SU1206_chr06	59000	60000	2
SU1206_chr06	60000	61000	1
SU1206_chr06	61000	62000	1
SU1206_chr06	62000	63000	1
SU1206_chr06	63000	64000	2
SU1206_chr06	64000	65000	1
SU1206_chr06	65000	66000	1
SU1206_chr06	66000	67000	1
SU1206_chr06	67000	68000	1
SU1206_chr06	68000	69000	1
SU1206_chr06	69000	70000	1
SU1206_chr06	70000	71000	2
SU1206_chr06	71000	72000	1
SU1206_chr06	72000	73000	1
SU1206_chr06	73000	74000	2
SU1206_chr06	74000	75000	2
SU1206_chr06	75000	76000	1
SU1206_chr06	76000	77000	1
SU1206_chr06	77000	78000	1
SU1206_chr06	78000	79000	1
SU1206_chr06	79000	80000	1
SU1206_chr06	80000	81000	1
SU1206_chr06	81000	82000	1
SU1206_chr06	82000	83000	1
SU1206_chr06	83000	84000	1
SU1206_chr06	84000	85000	1
SU1206_chr06	85000	86000	1
SU1206_chr06	86000	87000	1
SU1206_chr06	87000	88000	2
SU1206_chr06	88000	89000	1
SU1206_chr06	89000	90000	0
SU1206_chr06	90000	91000	1
SU1206_chr06	91000	92000	1
SU1206_chr06	92000	93000	1
SU1206_chr06	93000	94000	1
SU1206_chr06	94000	95000	0
SU1206_chr06	95000	96000	0
SU1206_chr06	96000	97000	1
SU1206_chr06	97000	98000	1
SU1206_chr06	98000	99000	2
SU1206_chr06	99000	100000	1
SU1206_chr06	100000	101000	1
SU1206_chr06	101000	102000	1
SU1206_chr06	102000	103000	1
SU1206_chr06	103000	104000	1
SU1206_chr06	104000	105000	2
SU1206_chr06	105000	106000	1
SU1206_chr06	106000	107000	1
SU1206_chr06	107000	108000	1
SU1206_chr06	108000	109000	1
SU1206_chr06	109000	110000	1
SU1206_chr06	110000	111000	1
SU1206_chr06	111000	112000	1
SU1206_chr06	112000	113000	1
SU1206_chr06	113000	114000	1
SU1206_chr06	114000	115000	1
SU1206_chr06	115000	116000	1
SU1206_chr06	116000	117000	1
SU1206_chr06	117000	118000	1
SU1206_chr06	118000	119000	1
SU1206_chr06	119000	120000	1
SU1206_chr06	120000	121000	1
SU1206_chr06	121000	122000	1
SU1206_chr06	122000	123000	1
SU1206_chr06	123000	124000	1
SU1206_chr06	124000	125000	1
SU1206_chr06	125000	126000	1
SU1206_chr06	126000	127000	1
SU1206_chr06	127000	128000	1
SU1206_chr06	128000	129000	1
SU1206_chr06	129000	130000	1
SU1206_chr06	130000	131000	1
SU1206_chr06	131000	132000	0
SU1206_chr06	132000	133000	1
SU1206_chr06	133000	134000	1
SU1206_chr06	134000	135000	2
SU1206_chr06	135000	136000	1
SU1206_chr06	136000	137000	1
SU1206_chr06	137000	138000	1
SU1206_chr06	138000	139000	1
SU1206_chr06	139000	140000	2
SU1206_chr06	140000	141000	2
SU1206_chr06	141000	142000	2
SU1206_chr06	142000	143000	1
SU1206_chr06	143000	144000	2
SU1206_chr06	144000	145000	1
SU1206_chr06	145000	146000	0
SU1206_chr06	146000	147000	1
SU1206_chr06	147000	148000	2
SU1206_chr06	148000	149000	1
SU1206_chr06	149000	150000	0
SU1206_chr06	150000	151000	1
SU1206_chr06	151000	152000	1
SU1206_chr06	152000	153000	1
SU1206_chr06	153000	154000	1
SU1206_chr06	154000	155000	1
SU1206_chr06	155000	156000	1
SU1206_chr06	156000	157000	1
SU1206_chr06	157000	158000	1
SU1206_chr06	158000	159000	1
SU1206_chr06	159000	160000	2
SU1206_chr06	160000	161000	1
SU1206_chr06	161000	162000	1
SU1206_chr06	162000	163000	2
SU1206_chr06	163000	164000	1
SU1206_chr06	164000	165000	1
SU1206_chr06	165000	166000	2
SU1206_chr06	166000	167000	1
SU1206_chr06	167000	168000	1
SU1206_chr06	168000	169000	0
SU1206_chr06	169000	170000	0
SU1206_chr06	170000	171000	0
SU1206_chr06	171000	172000	0
SU1206_chr06	172000	173000	1
SU1206_chr06	173000	174000	1
SU1206_chr06	174000	175000	2
SU1206_chr06	175000	176000	1
SU1206_chr06	176000	177000	1
SU1206_chr06	177000	178000	1
SU1206_chr06	178000	179000	1
SU1206_chr06	179000	180000	1
SU1206_chr06	180000	181000	1
SU1206_chr06	181000	182000	1
SU1206_chr06	182000	183000	0
SU1206_chr06	183000	184000	1
SU1206_chr06	184000	185000	1
SU1206_chr06	185000	186000	1
SU1206_chr06	186000	187000	1
SU1206_chr06	187000	188000	1
SU1206_chr06	188000	189000	1
SU1206_chr06	189000	190000	1
SU1206_chr06	190000	191000	2
SU1206_chr06	191000	192000	1
SU1206_chr06	192000	193000	1
SU1206_chr06	193000	194000	1
SU1206_chr06	194000	195000	0
SU1206_chr06	195000	196000	0
SU1206_chr06	196000	197000	0
SU1206_chr06	197000	198000	1
SU1206_chr06	198000	199000	2
SU1206_chr06	199000	200000	1
SU1206_chr06	200000	201000	2
SU1206_chr06	201000	202000	1
SU1206_chr06	202000	203000	1
SU1206_chr06	203000	204000	1
SU1206_chr06	204000	205000	1
SU1206_chr06	205000	206000	1
SU1206_chr06	206000	207000	2
SU1206_chr06	207000	208000	1
SU1206_chr06	208000	209000	1
SU1206_chr06	209000	210000	1
SU1206_chr06	210000	211000	1
SU1206_chr06	211000	212000	2
SU1206_chr06	212000	213000	2
SU1206_chr06	213000	214000	2
SU1206_chr06	214000	215000	1
SU1206_chr06	215000	216000	2
SU1206_chr06	216000	217000	0
SU1206_chr06	217000	218000	1
SU1206_chr06	218000	219000	2
SU1206_chr06	219000	220000	1
SU1206_chr06	220000	221000	1
SU1206_chr06	221000	222000	1
SU1206_chr06	222000	223000	2
SU1206_chr06	223000	224000	1
SU1206_chr06	224000	225000	2
SU1206_chr06	225000	226000	1
SU1206_chr06	226000	227000	1
SU1206_chr06	227000	228000	1
SU1206_chr06	228000	229000	1
SU1206_chr06	229000	230000	3
SU1206_chr06	230000	231000	1
SU1206_chr06	231000	232000	0
SU1206_chr06	232000	233000	1
SU1206_chr06	233000	234000	2
SU1206_chr06	234000	235000	1
SU1206_chr06	235000	236000	1
SU1206_chr06	236000	237000	1
SU1206_chr06	237000	238000	1
SU1206_chr06	238000	239000	1
SU1206_chr06	239000	240000	2
SU1206_chr06	240000	241000	2
SU1206_chr06	241000	242000	1
SU1206_chr06	242000	243000	1
SU1206_chr06	243000	244000	1
SU1206_chr06	244000	245000	2
SU1206_chr06	245000	246000	1
SU1206_chr06	246000	247000	0
SU1206_chr06	247000	248000	1
SU1206_chr06	248000	249000	1
SU1206_chr06	249000	250000	1
SU1206_chr06	250000	251000	1
SU1206_chr06	251000	252000	1
SU1206_chr06	252000	253000	1
SU1206_chr06	253000	254000	1
SU1206_chr06	254000	255000	0
SU1206_chr06	255000	256000	0
SU1206_chr06	256000	257000	0
SU1206_chr06	257000	258000	0
SU1206_chr06	258000	259000	0
SU1206_chr06	259000	260000	0
SU1206_chr06	260000	261000	1
SU1206_chr06	261000	262000	1
SU1206_chr06	262000	263000	0
SU1206_chr06	263000	264000	0
SU1206_chr06	264000	265000	0
SU1206_chr06	265000	266000	0
SU1206_chr06	266000	267000	0
SU1206_chr06	267000	268000	0
SU1206_chr06	268000	269000	0
SU1206_chr06	269000	270000	1
SU1206_chr06	270000	271000	1
SU1206_chr06	271000	272000	0
SU1206_chr06	272000	273000	0
SU1206_chr06	273000	274000	0
SU1206_chr06	274000	275000	0
SU1206_chr06	275000	276000	0
SU1206_chr06	276000	276466	0
SU1206_chr07	0	1000	0
SU1206_chr07	1000	2000	0
SU1206_chr07	2000	3000	0
SU1206_chr07	3000	4000	0
SU1206_chr07	4000	5000	0
SU1206_chr07	5000	6000	0
SU1206_chr07	6000	7000	0
SU1206_chr07	7000	8000	0
SU1206_chr07	8000	9000	0
SU1206_chr07	9000	10000	0
SU1206_chr07	10000	11000	0
SU1206_chr07	11000	12000	0
SU1206_chr07	12000	13000	0
SU1206_chr07	13000	14000	0
SU1206_chr07	14000	15000	0
SU1206_chr07	15000	16000	0
SU1206_chr07	16000	17000	0
SU1206_chr07	17000	18000	0
SU1206_chr07	18000	19000	1
SU1206_chr07	19000	20000	1
SU1206_chr07	20000	21000	1
SU1206_chr07	21000	22000	0
SU1206_chr07	22000	23000	1
SU1206_chr07	23000	24000	1
SU1206_chr07	24000	25000	0
SU1206_chr07	25000	26000	0
SU1206_chr07	26000	27000	1
SU1206_chr07	27000	28000	1
SU1206_chr07	28000	29000	1
SU1206_chr07	29000	30000	2
SU1206_chr07	30000	31000	1
SU1206_chr07	31000	32000	2
SU1206_chr07	32000	33000	1
SU1206_chr07	33000	34000	1
SU1206_chr07	34000	35000	1
SU1206_chr07	35000	36000	2
SU1206_chr07	36000	37000	2
SU1206_chr07	37000	38000	1
SU1206_chr07	38000	39000	1
SU1206_chr07	39000	40000	2
SU1206_chr07	40000	41000	2
SU1206_chr07	41000	42000	2
SU1206_chr07	42000	43000	2
SU1206_chr07	43000	44000	1
SU1206_chr07	44000	45000	1
SU1206_chr07	45000	46000	2
SU1206_chr07	46000	47000	1
SU1206_chr07	47000	48000	2
SU1206_chr07	48000	49000	2
SU1206_chr07	49000	50000	2
SU1206_chr07	50000	51000	1
SU1206_chr07	51000	52000	1
SU1206_chr07	52000	53000	2
SU1206_chr07	53000	54000	2
SU1206_chr07	54000	55000	1
SU1206_chr07	55000	56000	1
SU1206_chr07	56000	57000	2
SU1206_chr07	57000	58000	2
SU1206_chr07	58000	59000	1
SU1206_chr07	59000	60000	1
SU1206_chr07	60000	61000	1
SU1206_chr07	61000	62000	1
SU1206_chr07	62000	63000	1
SU1206_chr07	63000	64000	1
SU1206_chr07	64000	65000	1
SU1206_chr07	65000	66000	1
SU1206_chr07	66000	67000	2
SU1206_chr07	67000	68000	2
SU1206_chr07	68000	69000	2
SU1206_chr07	69000	70000	1
SU1206_chr07	70000	71000	1
SU1206_chr07	71000	72000	1
SU1206_chr07	72000	73000	1
SU1206_chr07	73000	74000	2
SU1206_chr07	74000	75000	1
SU1206_chr07	75000	76000	1
SU1206_chr07	76000	77000	2
SU1206_chr07	77000	78000	1
SU1206_chr07	78000	79000	0
SU1206_chr07	79000	80000	0
SU1206_chr07	80000	81000	1
SU1206_chr07	81000	82000	0
SU1206_chr07	82000	83000	1
SU1206_chr07	83000	84000	2
SU1206_chr07	84000	85000	2
SU1206_chr07	85000	86000	2
SU1206_chr07	86000	87000	1
SU1206_chr07	87000	88000	2
SU1206_chr07	88000	89000	1
SU1206_chr07	89000	90000	2
SU1206_chr07	90000	91000	1
SU1206_chr07	91000	92000	1
SU1206_chr07	92000	93000	1
SU1206_chr07	93000	94000	1
SU1206_chr07	94000	95000	1
SU1206_chr07	95000	96000	1
SU1206_chr07	96000	97000	1
SU1206_chr07	97000	98000	1
SU1206_chr07	98000	99000	2
SU1206_chr07	99000	100000	2
SU1206_chr07	100000	101000	2
SU1206_chr07	101000	102000	1
SU1206_chr07	102000	103000	1
SU1206_chr07	103000	104000	1
SU1206_chr07	104000	105000	1
SU1206_chr07	105000	106000	2
SU1206_chr07	106000	107000	1
SU1206_chr07	107000	108000	1
SU1206_chr07	108000	109000	1
SU1206_chr07	109000	110000	2
SU1206_chr07	110000	111000	1
SU1206_chr07	111000	112000	1
SU1206_chr07	112000	113000	1
SU1206_chr07	113000	114000	1
SU1206_chr07	114000	115000	1
SU1206_chr07	115000	116000	1
SU1206_chr07	116000	117000	1
SU1206_chr07	117000	118000	1
SU1206_chr07	118000	119000	1
SU1206_chr07	119000	120000	1
SU1206_chr07	120000	121000	1
SU1206_chr07	121000	122000	0
SU1206_chr07	122000	123000	1
SU1206_chr07	123000	124000	1
SU1206_chr07	124000	125000	2
SU1206_chr07	125000	126000	1
SU1206_chr07	126000	127000	1
SU1206_chr07	127000	128000	1
SU1206_chr07	128000	129000	0
SU1206_chr07	129000	130000	1
SU1206_chr07	130000	131000	1
SU1206_chr07	131000	132000	1
SU1206_chr07	132000	133000	1
SU1206_chr07	133000	134000	1
SU1206_chr07	134000	135000	1
SU1206_chr07	135000	136000	1
SU1206_chr07	136000	137000	1
SU1206_chr07	137000	138000	1
SU1206_chr07	138000	139000	1
SU1206_chr07	139000	140000	1
SU1206_chr07	140000	141000	1
SU1206_chr07	141000	142000	1
SU1206_chr07	142000	143000	1
SU1206_chr07	143000	144000	1
SU1206_chr07	144000	145000	1
SU1206_chr07	145000	146000	1
SU1206_chr07	146000	147000	2
SU1206_chr07	147000	148000	1
SU1206_chr07	148000	149000	2
SU1206_chr07	149000	150000	1
SU1206_chr07	150000	151000	1
SU1206_chr07	151000	152000	1
SU1206_chr07	152000	153000	0
SU1206_chr07	153000	154000	0
SU1206_chr07	154000	155000	1
SU1206_chr07	155000	156000	1
SU1206_chr07	156000	157000	1
SU1206_chr07	157000	158000	1
SU1206_chr07	158000	159000	1
SU1206_chr07	159000	160000	2
SU1206_chr07	160000	161000	1
SU1206_chr07	161000	162000	1
SU1206_chr07	162000	163000	1
SU1206_chr07	163000	164000	0
SU1206_chr07	164000	165000	1
SU1206_chr07	165000	166000	1
SU1206_chr07	166000	167000	1
SU1206_chr07	167000	168000	1
SU1206_chr07	168000	169000	1
SU1206_chr07	169000	170000	1
SU1206_chr07	170000	171000	1
SU1206_chr07	171000	172000	1
SU1206_chr07	172000	173000	0
SU1206_chr07	173000	174000	0
SU1206_chr07	174000	175000	1
SU1206_chr07	175000	176000	1
SU1206_chr07	176000	177000	1
SU1206_chr07	177000	178000	1
SU1206_chr07	178000	179000	1
SU1206_chr07	179000	180000	2
SU1206_chr07	180000	181000	1
SU1206_chr07	181000	182000	2
SU1206_chr07	182000	183000	2
SU1206_chr07	183000	184000	1
SU1206_chr07	184000	185000	1
SU1206_chr07	185000	186000	1
SU1206_chr07	186000	187000	1
SU1206_chr07	187000	188000	1
SU1206_chr07	188000	189000	1
SU1206_chr07	189000	190000	1
SU1206_chr07	190000	191000	2
SU1206_chr07	191000	192000	1
SU1206_chr07	192000	193000	2
SU1206_chr07	193000	194000	1
SU1206_chr07	194000	195000	2
SU1206_chr07	195000	196000	1
SU1206_chr07	196000	197000	1
SU1206_chr07	197000	198000	2
SU1206_chr07	198000	199000	2
SU1206_chr07	199000	200000	1
SU1206_chr07	200000	201000	2
SU1206_chr07	201000	202000	1
SU1206_chr07	202000	203000	1
SU1206_chr07	203000	204000	1
SU1206_chr07	204000	205000	1
SU1206_chr07	205000	206000	2
SU1206_chr07	206000	207000	1
SU1206_chr07	207000	208000	1
SU1206_chr07	208000	209000	1
SU1206_chr07	209000	210000	1
SU1206_chr07	210000	211000	1
SU1206_chr07	211000	212000	0
SU1206_chr07	212000	213000	0
SU1206_chr07	213000	214000	1
SU1206_chr07	214000	215000	1
SU1206_chr07	215000	216000	2
SU1206_chr07	216000	217000	1
SU1206_chr07	217000	218000	0
SU1206_chr07	218000	219000	0
SU1206_chr07	219000	220000	0
SU1206_chr07	220000	221000	1
SU1206_chr07	221000	222000	1
SU1206_chr07	222000	223000	2
SU1206_chr07	223000	224000	1
SU1206_chr07	224000	225000	2
SU1206_chr07	225000	226000	1
SU1206_chr07	226000	227000	1
SU1206_chr07	227000	228000	2
SU1206_chr07	228000	229000	1
SU1206_chr07	229000	230000	1
SU1206_chr07	230000	231000	1
SU1206_chr07	231000	232000	1
SU1206_chr07	232000	233000	1
SU1206_chr07	233000	234000	1
SU1206_chr07	234000	235000	2
SU1206_chr07	235000	236000	2
SU1206_chr07	236000	237000	2
SU1206_chr07	237000	238000	1
SU1206_chr07	238000	239000	1
SU1206_chr07	239000	240000	2
SU1206_chr07	240000	241000	1
SU1206_chr07	241000	242000	1
SU1206_chr07	242000	243000	1
SU1206_chr07	243000	244000	1
SU1206_chr07	244000	245000	1
SU1206_chr07	245000	246000	1
SU1206_chr07	246000	247000	1
SU1206_chr07	247000	248000	1
SU1206_chr07	248000	249000	1
SU1206_chr07	249000	250000	1
SU1206_chr07	250000	251000	1
SU1206_chr07	251000	252000	1
SU1206_chr07	252000	253000	1
SU1206_chr07	253000	254000	1
SU1206_chr07	254000	255000	1
SU1206_chr07	255000	256000	1
SU1206_chr07	256000	257000	2
SU1206_chr07	257000	258000	1
SU1206_chr07	258000	259000	1
SU1206_chr07	259000	260000	2
SU1206_chr07	260000	261000	1
SU1206_chr07	261000	262000	1
SU1206_chr07	262000	263000	2
SU1206_chr07	263000	264000	1
SU1206_chr07	264000	265000	1
SU1206_chr07	265000	266000	1
SU1206_chr07	266000	267000	1
SU1206_chr07	267000	268000	1
SU1206_chr07	268000	269000	2
SU1206_chr07	269000	270000	1
SU1206_chr07	270000	271000	1
SU1206_chr07	271000	272000	1
SU1206_chr07	272000	273000	1
SU1206_chr07	273000	274000	1
SU1206_chr07	274000	275000	2
SU1206_chr07	275000	276000	1
SU1206_chr07	276000	277000	2
SU1206_chr07	277000	278000	2
SU1206_chr07	278000	279000	1
SU1206_chr07	279000	280000	1
SU1206_chr07	280000	281000	1
SU1206_chr07	281000	282000	2
SU1206_chr07	282000	283000	1
SU1206_chr07	283000	284000	1
SU1206_chr07	284000	285000	1
SU1206_chr07	285000	286000	2
SU1206_chr07	286000	287000	1
SU1206_chr07	287000	288000	2
SU1206_chr07	288000	289000	1
SU1206_chr07	289000	290000	0
SU1206_chr07	290000	291000	0
SU1206_chr07	291000	292000	1
SU1206_chr07	292000	293000	1
SU1206_chr07	293000	294000	0
SU1206_chr07	294000	295000	1
SU1206_chr07	295000	296000	2
SU1206_chr07	296000	297000	1
SU1206_chr07	297000	298000	2
SU1206_chr07	298000	299000	1
SU1206_chr07	299000	300000	1
SU1206_chr07	300000	301000	1
SU1206_chr07	301000	302000	2
SU1206_chr07	302000	303000	1
SU1206_chr07	303000	304000	2
SU1206_chr07	304000	305000	1
SU1206_chr07	305000	306000	2
SU1206_chr07	306000	307000	1
SU1206_chr07	307000	308000	1
SU1206_chr07	308000	309000	1
SU1206_chr07	309000	310000	3
SU1206_chr07	310000	311000	1
SU1206_chr07	311000	312000	1
SU1206_chr07	312000	313000	1
SU1206_chr07	313000	314000	1
SU1206_chr07	314000	315000	2
SU1206_chr07	315000	316000	1
SU1206_chr07	316000	317000	1
SU1206_chr07	317000	318000	2
SU1206_chr07	318000	319000	1
SU1206_chr07	319000	320000	1
SU1206_chr07	320000	321000	1
SU1206_chr07	321000	322000	1
SU1206_chr07	322000	323000	2
SU1206_chr07	323000	324000	1
SU1206_chr07	324000	325000	0
SU1206_chr07	325000	326000	1
SU1206_chr07	326000	327000	1
SU1206_chr07	327000	328000	1
SU1206_chr07	328000	329000	1
SU1206_chr07	329000	330000	0
SU1206_chr07	330000	331000	1
SU1206_chr07	331000	332000	1
SU1206_chr07	332000	333000	1
SU1206_chr07	333000	334000	1
SU1206_chr07	334000	335000	2
SU1206_chr07	335000	336000	1
SU1206_chr07	336000	337000	1
SU1206_chr07	337000	338000	1
SU1206_chr07	338000	339000	2
SU1206_chr07	339000	340000	1
SU1206_chr07	340000	341000	1
SU1206_chr07	341000	342000	2
SU1206_chr07	342000	343000	1
SU1206_chr07	343000	344000	1
SU1206_chr07	344000	345000	1
SU1206_chr07	345000	346000	2
SU1206_chr07	346000	347000	1
SU1206_chr07	347000	348000	1
SU1206_chr07	348000	349000	2
SU1206_chr07	349000	350000	1
SU1206_chr07	350000	351000	1
SU1206_chr07	351000	352000	1
SU1206_chr07	352000	353000	1
SU1206_chr07	353000	354000	2
SU1206_chr07	354000	355000	2
SU1206_chr07	355000	356000	1
SU1206_chr07	356000	357000	2
SU1206_chr07	357000	358000	1
SU1206_chr07	358000	359000	1
SU1206_chr07	359000	360000	2
SU1206_chr07	360000	361000	1
SU1206_chr07	361000	362000	1
SU1206_chr07	362000	363000	2
SU1206_chr07	363000	364000	1
SU1206_chr07	364000	365000	1
SU1206_chr07	365000	366000	1
SU1206_chr07	366000	367000	1
SU1206_chr07	367000	368000	1
SU1206_chr07	368000	369000	1
SU1206_chr07	369000	370000	1
SU1206_chr07	370000	371000	1
SU1206_chr07	371000	372000	1
SU1206_chr07	372000	373000	1
SU1206_chr07	373000	374000	1
SU1206_chr07	374000	375000	1
SU1206_chr07	375000	376000	2
SU1206_chr07	376000	377000	1
SU1206_chr07	377000	378000	1
SU1206_chr07	378000	379000	2
SU1206_chr07	379000	380000	1
SU1206_chr07	380000	381000	1
SU1206_chr07	381000	382000	2
SU1206_chr07	382000	383000	1
SU1206_chr07	383000	384000	2
SU1206_chr07	384000	385000	1
SU1206_chr07	385000	386000	2
SU1206_chr07	386000	387000	1
SU1206_chr07	387000	388000	2
SU1206_chr07	388000	389000	1
SU1206_chr07	389000	390000	1
SU1206_chr07	390000	391000	1
SU1206_chr07	391000	392000	1
SU1206_chr07	392000	393000	2
SU1206_chr07	393000	394000	2
SU1206_chr07	394000	395000	1
SU1206_chr07	395000	396000	1
SU1206_chr07	396000	397000	1
SU1206_chr07	397000	398000	2
SU1206_chr07	398000	399000	2
SU1206_chr07	399000	400000	2
SU1206_chr07	400000	401000	1
SU1206_chr07	401000	402000	1
SU1206_chr07	402000	403000	1
SU1206_chr07	403000	404000	1
SU1206_chr07	404000	405000	2
SU1206_chr07	405000	406000	1
SU1206_chr07	406000	407000	1
SU1206_chr07	407000	408000	1
SU1206_chr07	408000	409000	0
SU1206_chr07	409000	410000	0
SU1206_chr07	410000	411000	1
SU1206_chr07	411000	412000	1
SU1206_chr07	412000	413000	1
SU1206_chr07	413000	414000	1
SU1206_chr07	414000	415000	1
SU1206_chr07	415000	416000	2
SU1206_chr07	416000	417000	1
SU1206_chr07	417000	418000	1
SU1206_chr07	418000	419000	1
SU1206_chr07	419000	420000	2
SU1206_chr07	420000	421000	1
SU1206_chr07	421000	422000	1
SU1206_chr07	422000	423000	2
SU1206_chr07	423000	424000	1
SU1206_chr07	424000	425000	1
SU1206_chr07	425000	426000	0
SU1206_chr07	426000	427000	1
SU1206_chr07	427000	428000	1
SU1206_chr07	428000	429000	1
SU1206_chr07	429000	430000	2
SU1206_chr07	430000	431000	1
SU1206_chr07	431000	432000	1
SU1206_chr07	432000	433000	1
SU1206_chr07	433000	434000	1
SU1206_chr07	434000	435000	1
SU1206_chr07	435000	436000	1
SU1206_chr07	436000	437000	1
SU1206_chr07	437000	438000	2
SU1206_chr07	438000	439000	2
SU1206_chr07	439000	440000	1
SU1206_chr07	440000	441000	1
SU1206_chr07	441000	442000	1
SU1206_chr07	442000	443000	1
SU1206_chr07	443000	444000	1
SU1206_chr07	444000	445000	1
SU1206_chr07	445000	446000	1
SU1206_chr07	446000	447000	1
SU1206_chr07	447000	448000	2
SU1206_chr07	448000	449000	1
SU1206_chr07	449000	450000	1
SU1206_chr07	450000	451000	1
SU1206_chr07	451000	452000	2
SU1206_chr07	452000	453000	1
SU1206_chr07	453000	454000	2
SU1206_chr07	454000	455000	1
